1673773500000,20634.38,20638.67,20573.13,20584.73,855.97816,2023-01-15 17:05:00,BTC/USDT
1673773800000,20584.73,20632.35,20574.96,20589.63,1128.11945,2023-01-15 17:10:00,BTC/USDT
1673774100000,20589.63,20634.94,20582.66,20630.75,611.11045,2023-01-15 17:15:00,BTC/USDT
1673774400000,20630.75,20647.57,20620.0,20641.99,711.62602,2023-01-15 17:20:00,BTC/USDT
1673774700000,20641.99,20643.98,20622.0,20637.26,344.47458,2023-01-15 17:25:00,BTC/USDT
1673775000000,20637.26,20669.99,20635.32,20658.73,739.92213,2023-01-15 17:30:00,BTC/USDT
1673775300000,20657.33,20660.97,20621.01,20630.22,346.02991,2023-01-15 17:35:00,BTC/USDT
1673775600000,20630.22,20642.31,20616.96,20636.81,347.27952,2023-01-15 17:40:00,BTC/USDT
1673775900000,20635.86,20643.79,20622.38,20640.88,350.03458,2023-01-15 17:45:00,BTC/USDT
1673776200000,20640.95,20666.96,20632.28,20662.0,514.72217,2023-01-15 17:50:00,BTC/USDT
1673776500000,20661.06,20754.54,20657.89,20750.59,1832.68032,2023-01-15 17:55:00,BTC/USDT
1673776800000,20748.94,20756.54,20721.29,20735.0,789.73516,2023-01-15 18:00:00,BTC/USDT
1673777100000,20735.0,20736.92,20708.48,20725.06,647.64684,2023-01-15 18:05:00,BTC/USDT
1673777400000,20725.06,20758.1,20715.0,20754.98,444.89049,2023-01-15 18:10:00,BTC/USDT
1673777700000,20754.51,20759.0,20715.24,20723.31,449.86317,2023-01-15 18:15:00,BTC/USDT
1673778000000,20723.31,20749.99,20723.31,20727.04,396.72979,2023-01-15 18:20:00,BTC/USDT
1673778300000,20726.28,20738.99,20718.35,20727.23,300.53099,2023-01-15 18:25:00,BTC/USDT
1673778600000,20726.26,20742.05,20722.0,20731.5,314.25035,2023-01-15 18:30:00,BTC/USDT
1673778900000,20731.5,20739.53,20721.6,20738.29,237.1773,2023-01-15 18:35:00,BTC/USDT
1673779200000,20738.29,20743.32,20693.31,20712.56,467.766,2023-01-15 18:40:00,BTC/USDT
1673779500000,20712.56,20722.3,20692.17,20715.39,520.96578,2023-01-15 18:45:00,BTC/USDT
1673779800000,20714.54,20737.49,20713.4,20734.93,278.13048,2023-01-15 18:50:00,BTC/USDT
1673780100000,20734.1,20740.67,20720.07,20732.83,350.0765,2023-01-15 18:55:00,BTC/USDT
1673780400000,20732.83,20741.64,20703.53,20709.41,457.96132,2023-01-15 19:00:00,BTC/USDT
1673780700000,20708.22,20711.6,20657.81,20687.28,1013.25765,2023-01-15 19:05:00,BTC/USDT
1673781000000,20687.28,20706.94,20674.01,20693.94,464.22395,2023-01-15 19:10:00,BTC/USDT
1673781300000,20694.42,20713.64,20690.0,20699.79,394.61256,2023-01-15 19:15:00,BTC/USDT
1673781600000,20701.11,20712.87,20696.67,20702.41,311.9591,2023-01-15 19:20:00,BTC/USDT
1673781900000,20703.5,20730.0,20700.59,20725.64,577.71224,2023-01-15 19:25:00,BTC/USDT
1673782200000,20727.5,20729.04,20700.03,20708.18,337.4427,2023-01-15 19:30:00,BTC/USDT
1673782500000,20708.18,20708.74,20685.94,20692.3,414.81903,2023-01-15 19:35:00,BTC/USDT
1673782800000,20693.33,20714.5,20685.12,20705.84,388.05282,2023-01-15 19:40:00,BTC/USDT
1673783100000,20704.97,20706.71,20691.11,20696.03,307.6628,2023-01-15 19:45:00,BTC/USDT
1673783400000,20695.52,20720.0,20690.14,20709.05,390.15197,2023-01-15 19:50:00,BTC/USDT
1673783700000,20708.14,20735.0,20706.48,20722.23,520.16378,2023-01-15 19:55:00,BTC/USDT
1673784000000,20722.23,20744.89,20713.0,20733.04,772.60702,2023-01-15 20:00:00,BTC/USDT
1673784300000,20733.04,20738.1,20710.6,20712.66,465.46999,2023-01-15 20:05:00,BTC/USDT
1673784600000,20712.66,20717.83,20697.45,20703.53,475.89117,2023-01-15 20:10:00,BTC/USDT
1673784900000,20702.28,20707.7,20688.6,20706.57,399.31375,2023-01-15 20:15:00,BTC/USDT
1673785200000,20705.48,20707.9,20690.36,20694.48,273.56663,2023-01-15 20:20:00,BTC/USDT
1673785500000,20694.48,20705.35,20691.67,20695.42,234.64692,2023-01-15 20:25:00,BTC/USDT
1673785800000,20696.43,20696.43,20652.24,20664.84,610.68514,2023-01-15 20:30:00,BTC/USDT
1673786100000,20665.82,20687.88,20664.0,20682.33,335.55322,2023-01-15 20:35:00,BTC/USDT
1673786400000,20683.34,20703.48,20678.8,20695.3,343.88444,2023-01-15 20:40:00,BTC/USDT
1673786700000,20695.3,20720.63,20691.62,20715.17,442.6261,2023-01-15 20:45:00,BTC/USDT
1673787000000,20714.31,20718.26,20682.0,20691.3,396.27828,2023-01-15 20:50:00,BTC/USDT
1673787300000,20690.55,20696.47,20680.74,20694.03,276.23029,2023-01-15 20:55:00,BTC/USDT
1673787600000,20694.03,20711.94,20685.0,20701.32,274.0348,2023-01-15 21:00:00,BTC/USDT
1673787900000,20702.54,20710.0,20695.27,20702.9,262.72613,2023-01-15 21:05:00,BTC/USDT
1673788200000,20702.9,20729.25,20701.18,20727.98,401.26244,2023-01-15 21:10:00,BTC/USDT
1673788500000,20728.86,20729.25,20708.02,20725.96,442.30794,2023-01-15 21:15:00,BTC/USDT
1673788800000,20726.84,20735.96,20715.0,20718.04,338.6713,2023-01-15 21:20:00,BTC/USDT
1673789100000,20718.04,20750.0,20715.0,20731.0,610.1301,2023-01-15 21:25:00,BTC/USDT
1673789400000,20731.0,20745.0,20725.19,20742.89,445.43384,2023-01-15 21:30:00,BTC/USDT
1673789700000,20742.1,20775.95,20735.02,20760.85,577.9065,2023-01-15 21:35:00,BTC/USDT
1673790000000,20760.85,20844.29,20748.09,20763.13,1673.3852,2023-01-15 21:40:00,BTC/USDT
1673790300000,20763.13,20778.06,20700.8,20732.17,1046.50695,2023-01-15 21:45:00,BTC/USDT
1673790600000,20730.96,20734.5,20708.17,20710.08,551.80569,2023-01-15 21:50:00,BTC/USDT
1673790900000,20710.08,20713.48,20689.41,20705.79,584.89547,2023-01-15 21:55:00,BTC/USDT
1673791200000,20705.79,20717.67,20670.7,20710.77,1070.2781,2023-01-15 22:00:00,BTC/USDT
1673791500000,20709.49,20720.76,20701.29,20713.69,407.86532,2023-01-15 22:05:00,BTC/USDT
1673791800000,20713.69,20720.24,20700.99,20707.15,262.21041,2023-01-15 22:10:00,BTC/USDT
1673792100000,20707.15,20722.05,20700.0,20721.16,337.86952,2023-01-15 22:15:00,BTC/USDT
1673792400000,20721.17,20727.0,20712.7,20720.84,359.52738,2023-01-15 22:20:00,BTC/USDT
1673792700000,20721.74,20725.0,20708.67,20712.09,261.05097,2023-01-15 22:25:00,BTC/USDT
1673793000000,20713.02,20728.7,20709.0,20721.31,327.67828,2023-01-15 22:30:00,BTC/USDT
1673793300000,20721.31,20764.76,20720.48,20755.06,929.45287,2023-01-15 22:35:00,BTC/USDT
1673793600000,20755.06,20774.24,20743.1,20763.99,623.80066,2023-01-15 22:40:00,BTC/USDT
1673793900000,20763.01,20804.96,20736.25,20804.23,935.65185,2023-01-15 22:45:00,BTC/USDT
1673794200000,20804.23,20818.15,20773.74,20803.92,1044.24905,2023-01-15 22:50:00,BTC/USDT
1673794500000,20802.78,20808.0,20766.91,20787.58,691.47094,2023-01-15 22:55:00,BTC/USDT
1673794800000,20787.87,20809.39,20783.77,20801.05,656.10239,2023-01-15 23:00:00,BTC/USDT
1673795100000,20801.05,20804.0,20776.47,20801.76,406.76136,2023-01-15 23:05:00,BTC/USDT
1673795400000,20801.76,20880.44,20801.76,20869.65,1735.85787,2023-01-15 23:10:00,BTC/USDT
1673795700000,20867.88,20900.0,20832.57,20879.64,1633.09028,2023-01-15 23:15:00,BTC/USDT
